SK_ID_CURR,TARGET
421432,1
111906,0
314648,0
156921,0
360282,0
240573,0
411837,0
162657,0
381518,0
142402,0
122766,0
121717,0
435871,1
188252,0
202537,0
235845,0
113133,0
174554,0
257474,0
201591,0
220371,0
348502,0
199359,0
304868,0
134636,0
192285,0
407536,0
133699,0
102956,0
392082,0
351681,0
154600,0
218936,0
270546,0
167000,0
177831,0
292255,0
346473,0
178216,0
216241,0
121016,0
431852,0
125220,0
267458,0
290919,0
241283,0
226959,0
180980,0
358813,0
428973,0
125175,0
248732,0
431105,0
125305,0
254944,0
432113,0
379143,0
446100,0
286027,0
359614,1
438051,0
399187,0
301525,0
448816,0
170168,0
397253,0
267297,0
433264,0
244961,0
394701,0
189386,0
418485,0
294810,0
274483,0
381302,1
157003,0
284833,0
328085,0
234975,0
187798,0
104036,0
288504,0
109993,1
433049,0
323817,0
121247,0
104128,0
209622,0
398452,0
161038,0
374763,1
390785,0
230609,0
155913,0
117069,0
233520,0
154836,0
420579,1
249752,0
357497,1
390624,0
331249,0
328566,0
377943,0
245763,0
112900,1
132199,0
125036,0
234923,0
241370,0
419005,1
279073,0
124417,1
214940,0
329370,0
419018,0
298420,0
297078,0
353517,1
122570,0
343351,0
167609,0
208908,0
416637,0
407193,0
385076,0
208197,0
131518,0
165164,0
112283,0
161385,0
389153,0
199681,0
395501,0
235119,0
312618,0
403142,0
454508,0
337739,0
186990,0
235171,0
400060,1
129661,0
247132,0
122384,0
147323,0
356114,0
127450,0
305780,0
116779,0
270598,0
191848,0
429931,0
121710,0
140349,0
443884,0
113257,0
305007,0
270042,0
303833,0
298404,0
246813,0
235439,0
162215,0
380241,0
207793,0
254007,0
287684,0
397838,0
239690,0
205207,0
258157,0
274992,0
316919,0
379056,0
188920,0
109537,0
447428,0
293836,0
130501,0
328247,0
382412,0
319480,0
151554,0
256733,0
128416,0
394951,1
168554,0
388124,0
116523,0
377112,0
399981,0
355314,0
239980,0
216226,0
195667,0
297212,0
161728,0
341998,1
112248,0
204620,0
313226,0
242607,0
290951,1
128085,0
347130,0
112217,1
192109,0
170889,0
185934,0
266414,0
193255,0
249477,0
440050,0
125903,0
203972,0
264320,1
208761,0
183222,0
407559,0
265182,0
228726,0
262382,1
376304,0
162980,0
221023,0
235170,0
355255,0
402798,0
444790,0
330330,0
119197,0
442879,0
211868,0
227972,0
286503,0
266188,0
359436,0
342871,0
321013,0
248689,0
220136,0
230132,0
126793,0
427362,0
242781,0
152526,0
341152,0
441182,0
382860,0
310310,0
211277,0
273532,0
108403,0
180372,0
197504,1
175904,0
426100,0
383245,1
163797,0
149044,0
170510,0
164480,1
146108,0
312801,0
398094,0
201181,0
188668,0
269988,0
222042,0
425216,0
125000,0
205315,0
392643,0
292076,0
218483,0
393068,0
331439,0
336425,0
402543,0
296898,0
177230,0
259697,0
264611,0
364672,1
147141,0
197239,0
158688,0
216706,0
152282,0
248735,0
438882,0
213970,0
317972,0
151391,0
253236,0
276033,0
138304,0
330654,1
312766,1
219513,1
372335,0
394469,0
409646,0
309463,0
272922,0
375892,0
347762,1
369248,0
348632,0
186930,0
369575,0
270805,0
343966,0
456135,0
223733,0
168075,0
406902,0
332051,1
144197,0
339994,0
373478,0
409948,0
450049,0
120339,0
327395,1
241240,0
161107,0
126769,0
157419,0
154324,0
307852,0
168982,0
245408,1
345963,0
379580,0
256203,0
441839,0
221936,0
129087,0
368421,0
171315,0
378551,0
367570,0
173655,1
414883,0
280202,0
147669,0
211763,1
228779,1
271612,0
452484,0
223525,0
186141,0
337048,0
182205,0
353969,1
111587,0
116076,0
187512,0
410726,0
203452,0
390544,0
411411,0
123752,0
103465,0
102792,0
261389,0
209476,0
262584,0
109880,0
341650,0
344963,1
267083,0
149355,0
362299,0
348970,0
344231,0
143912,0
279880,0
317345,0
290362,0
276568,0
360371,0
214108,0
381227,0
261559,0
226359,0
224203,0
159159,0
190214,0
297587,0
262532,0
338660,0
421206,0
256806,0
405794,0
264190,0
280630,0
378728,0
203442,0
385192,0
244947,1
396930,0
375483,0
209974,1
101043,0
131851,0
382437,0
314913,0
421691,0
364719,0
248539,0
227895,1
411127,0
434846,0
109650,0
298243,0
240419,0
289746,0
167237,0
144491,0
144277,0
211692,0
454122,0
105841,0
375330,0
203187,0
379099,0
207890,0
412682,0
456229,0
305001,0
109901,0
447452,0
201086,0
201017,0
185019,0
152053,0
290032,0
429583,0
444042,0
286053,0
177122,0
443422,0
125371,0
348581,1
180403,0
337346,0
359931,0
311433,0
411188,0
380057,0
182614,0
418766,0
352400,0
451636,0
261049,0
273776,0
337133,0
135451,0
206121,0
203791,0
256782,0
334295,0
303905,0
154275,0
220549,0
361346,0
440950,0
311618,0
350851,0
288160,0
406417,0
205520,0
247977,0
159933,0
435678,0
447783,0
142827,0
361241,0
109229,0
258678,0
404796,0
392073,0
101229,0
446465,0
308803,0
318812,0
398917,0
231388,0
242919,0
421396,0
231161,0
391346,0
140341,0
316560,1
208416,0
311876,0
431859,0
228335,0
267432,0
245421,0
210903,0
130394,0
343115,0
421121,0
447493,0
222447,0
137009,0
298812,0
129868,0
401996,0
345490,0
277768,0
437822,0
128924,0
413590,0
193914,0
220593,0
253695,0
340468,0
147388,0
125517,0
435573,0
347725,0
364780,0
419510,0
260610,0
375071,0
118336,0
197514,0
181951,0
404828,0
158059,1
280678,0
195059,0
408865,0
144641,0
255360,0
127937,0
365411,0
192999,0
143436,0
313664,0
270648,0
395067,0
340392,0
180316,0
275475,0
156881,0
209365,0
294154,0
176188,0
417937,0
412975,0
265724,0
141366,0
297088,0
437199,0
108113,0
373492,0
171433,0
337501,1
132215,0
332623,0
308445,1
188609,0
272221,0
294201,0
345040,0
427344,0
412224,0
303255,0
435180,0
391686,0
342515,0
403216,0
270751,0
399338,0
306446,0
266368,0
197380,0
443395,0
378415,0
310322,0
285056,0
338503,0
204765,0
160107,0
345002,1
422941,0
242650,0
197632,0
383838,0
391645,0
441428,1
453574,0
395572,0
453555,0
423674,0
121509,0
270399,0
171365,0
446409,0
198489,0
113732,0
119884,0
201721,0
443732,0
402997,0
186231,1
335880,0
244195,0
412355,0
125482,1
280064,0
207927,0
330338,0
401472,0
387002,0
386868,0
159582,0
129137,0
203230,0
183356,0
399795,0
224184,0
311067,0
358690,0
389014,0
346137,0
351348,0
237925,0
431145,1
450341,0
356735,0
119951,0
165367,0
112512,0
228812,0
147179,0
247155,0
197235,0
399014,0
422759,0
437846,1
233563,0
400533,0
233253,0
228884,0
433585,0
200563,0
110446,0
322194,0
275157,0
193688,0
305138,0
404527,0
372182,0
216526,0
359482,1
208462,1
442674,0
203960,0
292028,0
444989,0
287226,0
286617,0
218947,0
134000,0
188317,0
227703,0
284547,0
136294,0
129726,1
237380,0
387322,0
131134,0
141070,0
129636,0
225749,0
341195,0
258583,0
110168,1
425196,0
328221,0
397043,0
169709,0
151915,0
142369,0
177472,0
356240,0
131133,1
114054,0
285325,0
309088,1
390927,0
428138,0
368940,1
323066,0
262843,0
114212,0
267264,0
339315,0
215561,0
220696,0
102931,0
270041,0
438184,0
349895,0
317057,0
342897,0
315304,0
403343,0
232510,0
213192,0
368108,0
209093,0
271424,0
140797,0
152822,0
447073,1
321016,0
388638,0
316646,0
452711,0
251426,0
360519,1
366228,0
445382,0
450131,0
455260,0
444739,0
304739,0
348724,0
162178,0
152617,0
429159,0
297808,0
236843,0
334662,0
200204,0
263375,1
163456,0
363107,0
298780,0
157371,0
239850,0
360309,0
339627,0
308671,1
437210,1
310620,0
152930,0
425332,0
182810,1
167738,0
119431,0
139492,0
374895,0
403072,1
399950,0
440916,0
123122,0
369432,0
405779,0
117044,1
277309,0
441147,0
436938,0
408133,1
141936,0
445663,0
425067,0
440668,0
318612,0
119837,0
166572,0
141154,0
292197,0
320218,0
323672,0
399121,0
421531,1
400621,0
265647,1
386313,0
175541,0
311927,0
143416,0
310919,0
116629,0
399782,0
354819,0
171859,0
149340,0
136914,0
151116,0
133231,0
283311,0
260284,0
261989,0
273125,0
403013,0
326282,1
295542,0
132840,0
424629,0
304952,0
107303,1
120682,0
360887,0
237576,0
286523,0
101059,0
373679,0
191017,0
241934,0
449682,0
399900,1
295910,0
420400,0
220635,0
200297,0
156032,0
405716,0
335666,0
422378,0
431598,0
336372,0
354181,0
210632,1
261530,0
167341,0
409921,0
242910,0
111540,0
363596,0
140831,0
172625,1
263096,0
452525,0
290294,0
237493,0
252871,0
361335,0
401323,0
296416,0
164212,0
212135,0
319643,0
122877,0
421511,0
345731,0
349506,0
105904,0
444736,0
293212,0
278757,1
407219,0
252192,0
343282,0
136628,0
133243,0
234104,0
327156,0
180046,0
384194,0
399080,0
217069,0
420181,0
419311,0
346839,0
188955,0
431964,0
434618,0
120468,0
349809,0
370335,0
430179,0
318149,0
227775,0
229951,1
320839,0
439408,0
161762,0
340431,1
227568,0
366944,0
308151,0
145103,0
181053,0
382580,0
227776,0
126119,0
419996,0
409418,0
267807,0
229570,0
155150,0
100599,0
351682,0
408371,0
238606,0
370365,0
251950,0
275418,0
338478,0
120950,0
290552,0
299796,0
153792,0
366150,1
395924,0
124474,0
445649,0
206342,0
176743,0
317058,1
287161,0
309794,1
181328,0
201627,0
124270,0
213099,0
101060,0
326605,0
361039,0
435324,0
410592,0
333414,0
439862,1
331246,0
268252,0
296075,0
317666,0
111479,1
246299,0
419593,0
364081,0
181108,0
273019,0
251901,0
234517,0
422396,0
440333,0
249736,0
289646,0
194005,0
396973,0
435364,0
302814,0
117523,0
284284,1
433567,0
258888,1
208393,0
254081,0
329329,0
189508,0
392382,0
275592,0
387321,1
144795,0
258555,1
223351,0
153109,0
247947,0
235440,0
344398,0
120160,0
437126,1
369359,0
391442,1
380954,0
181640,0
429050,0
300468,0
122824,0
138332,1
218258,0
341151,1
122197,0
307359,0
261319,0
332238,0
362208,0
179969,0
446975,0
175551,0
244433,0
406234,0
303033,0
398512,0
406567,0
111096,0
218793,0
281988,0
240509,0
327524,0
420852,0
120519,0
173917,0
306692,1
250428,0
414797,0
159558,0
410935,0
102902,0
299285,0
166083,0
195166,0
425602,0
157317,0
445607,1
234874,0
397772,0
394661,1
130763,0
360243,0
296798,0
213324,1
355131,0
340276,0
405213,0
439886,0
306652,0
220650,0
388254,0
246341,1
237865,0
409874,0
289534,0
105412,0
101172,0
409919,0
344788,0
105840,0
226614,0
334321,0
389019,0
242965,0
428371,0
379219,0
158310,0
370282,0
399276,0
263923,0
133854,0
123279,0
157818,0
422869,0
341260,0
267621,0
158356,0
348842,0
184281,0
454139,0
455478,0
194488,0
442985,0
140876,1
115576,0
367801,0
217825,0
314958,0
151073,0
151596,0
372873,0
412521,0
378102,0
443594,0
405782,1
326304,0
148775,0
295173,0
428787,0
293319,0
266802,0
193283,1
167204,0
268529,0
151904,1
371881,0
116180,0
359476,0
245073,0
232156,0
330440,0
332696,0
332005,0
289070,0
144165,0
195726,0
174503,0
221143,0
260253,0
128767,0
454548,0
241702,0
393966,0
315402,0
271092,0
242421,0
340137,0
301978,0
221641,0
453450,0
304145,0
213268,0
444223,0
111333,0
443017,0
220631,0
384381,0
349468,0
335121,0
272321,0
221581,0
207401,0
337283,1
273655,0
168254,0
381222,0
295747,0
275193,0
223348,0
398243,0
300157,0
366503,0
356355,0
264456,0
207758,0
369548,0
393728,0
406934,0
183882,0
263416,0
426316,0
363273,0
386469,0
451540,0
123003,1
324710,0
379562,0
186772,0
264200,0
245070,0
319920,0
303530,0
214796,0
422159,0
451523,0
312342,0
193953,0
194639,0
157825,0
376577,0
157282,1
358573,0
101851,0
424193,0
373254,0
322675,0
297188,0
274606,0
439504,0
411401,1
104463,0
220571,0
437292,0
362679,0
422630,1
370926,0
141132,0
345487,0
311314,0
268895,0
122908,0
311152,0
408633,0
441955,0
417557,0
180602,0
225206,0
416145,0
218830,0
189962,0
438067,0
241487,0
291837,0
113948,0
186884,0
112993,0
217215,0
371427,0
189767,0
405347,0
121199,0
434809,1
150331,0
299267,0
163614,0
305157,0
310041,1
363349,0
313318,0
359230,0
249851,0
258368,0
226124,0
389995,0
411595,0
102843,0
322027,0
369822,0
244700,0
102006,0
123531,0
418780,0
336875,0
344537,0
315002,0
178385,0
433170,0
255859,0
167769,0
392636,0
435963,0
398493,0
336365,0
416774,0
125678,0
416535,1
339292,0
168112,0
353911,0
377658,0
205407,0
323625,0
157145,0
192234,1
218433,0
219991,0
228634,0
166663,0
161018,0
438241,0
139626,0
292115,0
181607,0
164524,0
271217,0
439252,0
140983,0
425084,0
328966,0
452033,0
213502,0
405521,0
272734,0
349109,0
213627,0
170174,0
341665,0
387006,0
388978,0
279238,0
422770,0
127788,0
362916,0
375013,0
290890,0
239824,0
310681,0
296478,0
162619,0
388752,0
301455,0
125069,0
327099,0
135692,0
366933,0
373962,0
406197,0
412173,0
276555,0
436280,0
174919,0
232402,1
116037,0
287159,0
243820,0
419105,0
318928,0
239674,0
334799,0
439748,0
166344,0
330872,0
224350,0
120501,0
405299,0
434849,0
258797,0
114139,0
209166,0
412912,0
339703,0
374460,0
190158,0
196693,0
391419,0
383324,0
253437,0
283743,0
120234,0
328267,0
141678,0
427937,0
444325,0
158380,0
362161,0
158661,0
299314,0
423606,0
134956,0
299336,1
291017,0
117619,0
258626,0
414257,0
132158,0
141016,0
407348,1
219814,1
359924,0
423191,0
414054,0
124878,0
360601,1
416427,0
346453,0
304948,1
275911,0
302948,0
370937,0
436656,0
306782,0
382540,0
349764,0
371806,0
378959,0
129954,0
115392,0
103077,0
161942,0
339527,0
228397,0
384142,0
177367,0
110199,0
414511,0
452078,0
177245,0
301723,0
161704,0
278283,0
162454,0
219235,0
312190,0
386488,0
416636,0
200946,0
202736,0
138083,0
346285,1
147844,0
367702,0
132494,0
287248,0
431462,0
161088,0
441285,0
439978,0
289518,0
134350,0
360521,0
309676,0
273237,0
139398,0
215434,0
311892,0
155896,0
149173,0
327617,0
112301,0
144682,0
282237,0
346415,0
279443,0
408281,0
346180,0
311232,0
279962,0
258759,0
110389,0
100948,0
322905,0
234930,0
386880,0
139205,0
417459,0
309137,0
101982,0
350823,0
254208,0
132247,0
375532,0
189348,0
196764,0
424523,0
283698,0
112747,0
434305,1
152630,0
174733,0
398897,0
275022,0
257386,1
222754,0
219126,0
104486,0
100493,0
273363,0
231816,0
440583,0
402510,0
311963,0
172130,0
294077,0
241871,0
191127,0
151544,0
194612,1
118942,0
422122,0
157491,0
315440,0
194496,1
106771,0
318231,1
262680,0
126293,0
345626,0
339279,0
232091,0
383210,0
321458,0
142619,0
368239,0
367250,0
203793,0
222215,0
316611,0
118107,0
368775,0
396133,0
207861,0
175993,0
214984,0
365983,0
438782,1
268939,0
383390,1
449387,0
164692,0
160127,0
312053,0
344596,1
219427,1
428315,0
154088,0
262829,0
102861,0
214110,0
322076,0
324260,0
408924,1
176754,0
306865,0
192107,0
282609,0
449766,0
146711,0
110496,0
213310,1
189983,0
416325,0
303805,0
118535,0
190906,0
390724,0
279723,0
454521,0
247733,0
169462,0
317918,0
360763,0
249766,0
332148,0
403444,0
276939,0
289874,1
117613,0
307114,0
292004,1
290666,0
412932,0
230840,0
442169,0
352486,0
435667,0
132558,0
200424,0
234252,0
359280,1
321393,0
316741,0
406517,1
410646,0
242466,0
143262,0
396691,0
102352,0
382484,0
346949,0
455937,0
152607,0
213664,0
319715,0
339118,0
132143,0
149483,0
399964,0
322501,1
179794,0
193803,0
340124,0
300943,0
136575,0
413368,0
338408,1
445448,0
127524,1
266212,0
448137,0
162209,0
245417,0
379682,0
119078,0
262483,0
447251,0
426674,0
214954,0
160474,0
203729,0
205386,0
258393,0
451376,0
104217,0
164297,0
181330,0
440519,0
133138,0
301649,0
238090,0
336541,0
252409,0
224523,0
339151,0
372379,0
419658,0
216916,0
441185,0
292429,0
187756,0
373858,0
429065,0
299974,0
241621,1
117083,0
453118,0
280070,0
172765,0
169084,0
268314,0
262615,0
327468,0
343002,1
258398,0
135640,0
189704,0
297312,0
162399,0
428660,1
273931,0
301674,0
238603,0
187780,0
408788,0
120780,1
384509,0
240516,0
325628,0
305666,0
436610,0
230428,0
369433,0
221978,0
449823,0
326032,1
210047,0
133209,0
300674,1
112394,0
364727,0
120452,0
442772,0
121682,0
127518,0
130032,1
310767,0
351483,0
390933,0
294369,0
353381,0
441065,0
452651,0
250653,0
429695,0
120018,0
228603,0
254821,0
281243,0
310719,0
350049,0
237781,0
219858,0
213908,0
437090,0
152113,0
380357,0
397568,1
116040,0
118924,0
289091,1
249785,0
117452,0
363553,0
388451,0
144673,0
139126,0
261705,0
269274,0
151368,0
325233,0
130671,0
338620,0
362160,0
310233,0
363976,0
170389,0
232941,0
369515,0
370081,0
184611,0
449559,0
276026,0
298002,0
102299,0
226310,0
208637,0
284810,0
365465,0
409576,0
377940,0
385925,0
419849,0
280023,0
258065,0
254898,0
194237,0
380184,0
289755,0
324106,0
183586,0
303094,0
346364,0
289032,0
126090,0
361640,0
400646,0
115483,0
422643,0
328242,0
311628,0
327945,0
258778,0
230492,1
104464,0
140119,0
257961,0
166004,0
219067,1
374922,0
398147,0
190135,0
329077,0
147797,0
148878,0
421995,0
258584,0
371671,0
345826,0
158022,1
153450,0
138075,0
419439,0
262457,0
255718,1
418278,0
128732,0
292707,0
422528,0
415873,0
183302,0
273657,0
207289,0
273476,0
192541,0
207854,0
307106,0
426059,0
108049,0
148470,0
434010,0
419248,0
219101,0
143172,0
112717,0
228641,0
185599,0
378258,0
129795,0
239063,0
427256,0
345680,0
201045,0
442665,0
291576,0
299203,0
415778,0
124222,0
116986,0
132256,0
418094,0
306425,0
366980,0
108527,0
102239,0
221098,0
193324,0
309003,0
274110,0
409295,0
403068,0
440437,0
426170,0
231544,0
121724,0
219684,0
450278,0
209753,0
171750,0
268614,1
119651,0
245403,0
202864,0
252001,0
115616,0
253358,0
352312,0
130103,0
308811,0
423184,0
396476,0
417361,0
407822,0
311622,0
380105,0
426303,0
377139,0
300371,0
447678,0
366266,1
402700,1
391615,0
446398,0
263474,0
335029,0
363459,0
205715,0
270284,0
427955,0
109263,0
162047,0
409596,0
216437,0
342434,0
259251,0
177093,0
132847,0
141303,0
342181,0
193035,0
406806,0
251683,1
228152,0
347683,0
377903,0
290344,0
172364,0
261957,0
111450,0
259418,0
283270,1
210896,1
442160,0
148756,0
238449,0
386946,0
281070,0
139907,0
437827,0
181847,0
376511,0
373219,0
438331,0
260356,0
132107,0
124607,0
375677,0
356479,1
288749,0
240476,0
253595,0
182693,0
353406,0
421419,0
322645,0
369539,0
440126,0
388507,0
224913,0
204939,0
117103,0
260113,1
140732,0
335469,0
305299,0
131466,0
297884,1
126586,0
409611,0
363600,0
333835,0
333168,0
386909,0
306410,0
433185,0
266062,0
197588,0
281358,0
415060,0
421452,0
420812,0
381324,0
310116,0
381489,0
414215,0
394114,0
413721,0
262949,0
364445,0
454118,0
319634,0
361783,0
281289,0
134468,0
314677,1
424285,0
383064,1
278644,0
106151,0
224985,0
371334,0
168147,0
370180,0
122187,0
336455,0
304575,0
172698,0
449810,0
212060,0
310847,0
183926,0
268750,0
428339,0
239315,0
226282,0
435730,0
441359,0
168488,0
429558,0
146048,0
241099,1
153881,0
226999,0
279273,0
293310,0
155830,0
147122,0
297889,0
257411,0
132233,0
222989,0
189811,1
350546,0
175681,0
139837,0
154081,1
351810,0
221598,0
220672,0
158907,1
184570,0
243950,0
422312,0
285892,0
245140,0
286709,0
208655,1
177476,0
168663,0
143375,0
233412,0
227537,0
264582,0
307175,0
290616,0
112871,0
178494,0
172085,1
270560,0
163817,0
304669,0
126334,0
284141,1
449438,0
223962,0
379302,0
424522,0
348963,0
380629,0
303789,0
160357,0
219365,0
270735,0
386383,0
405959,0
187371,0
159130,0
129143,0
389023,0
393967,0
286476,0
299217,0
368939,0
308734,0
324886,0
248516,0
273046,0
352511,0
207973,0
250219,0
382526,0
181815,0
146729,0
138802,0
306596,0
184485,0
114298,0
111028,0
359185,0
341921,0
352550,0
227555,0
410350,0
234587,0
455359,0
301523,0
296140,0
103378,0
445617,0
454517,0
246166,0
365082,0
412277,1
432978,0
261324,0
167520,0
380444,0
352904,0
286267,0
170053,0
390347,0
372812,0
195226,0
128058,0
282254,0
357574,0
241603,1
303028,0
181824,1
420098,0
323945,0
175741,0
106113,0
143206,0
173953,0
149371,0
140640,0
182782,0
231040,0
449096,1
200088,0
415818,0
425552,0
233209,0
190481,0
363111,0
144128,0
281617,0
423292,0
446318,0
180213,0
403892,0
303438,0
191355,0
392090,1
120852,1
320529,0
392848,0
245616,0
332324,0
340073,0
270278,0
139480,0
203823,0
100682,0
249318,0
455207,0
339212,0
436540,0
253956,0
426678,0
222192,0
171049,0
434435,0
280337,0
193934,0
380457,0
399181,0
168910,1
352920,0
227046,0
294172,0
306809,0
195817,0
117315,0
454857,0
296523,0
119513,0
186373,0
179908,0
256648,0
330143,0
307469,0
117364,0
279206,0
409251,0
450338,0
269935,0
186644,0
194941,0
407173,0
368426,0
188921,0
234573,0
163806,0
392198,0
162991,0
158156,1
367393,1
383125,0
203478,0
185079,0
321634,0
405068,0
265109,0
148328,0
376857,0
340888,0
136527,1
262947,0
219692,0
428245,0
122656,1
402690,0
118231,0
300877,0
241510,0
123994,0
229583,1
165588,0
286450,0
266054,0
241122,0
273320,0
193671,0
406693,0
195794,0
170465,0
137546,0
138361,0
206388,0
182285,0
281559,0
164284,0
229636,0
383047,0
173887,0
246038,0
224484,0
354194,0
390258,0
264781,1
384283,0
216141,0
394244,0
367408,0
437695,0
258372,0
223446,0
295347,0
259244,0
160646,0
251706,0
327865,0
101800,0
397557,0
341699,1
452612,0
363804,0
449833,0
192408,0
230424,0
334958,0
121061,0
353583,0
387762,0
359416,0
277442,1
306947,0
136809,0
240003,0
400310,0
394626,0
207484,0
348063,0
385752,0
326567,0
374194,0
408331,0
115756,0
412064,0
365684,0
152087,0
305009,0
162892,0
428968,0
136251,0
232429,0
159550,0
300216,0
278188,0
411068,0
159557,0
381983,0
240874,1
208735,0
151060,0
135601,0
294510,0
112854,0
131148,0
308760,0
243880,0
142910,0
278046,0
113881,0
227448,0
232416,0
185853,0
455410,0
110866,0
329098,0
451591,0
432293,0
196682,1
428504,0
247448,0
354842,0
435089,0
177243,0
220055,0
432678,0
209589,0
416041,0
359183,0
269383,1
419597,0
407089,0
262950,0
436752,0
395721,0
283811,0
449318,0
200660,0
255426,0
146952,0
329670,0
224189,0
242842,0
216199,0
229022,0
434628,0
373129,0
356826,0
146452,0
360155,0
403236,0
329103,0
429550,0
341874,0
228795,0
251601,0
439490,1
307357,0
238432,0
233620,0
273069,0
455271,0
420502,0
392218,0
189006,0
257341,0
107383,0
172790,0
192393,0
359340,0
211497,0
448998,0
375222,0
173346,0
153535,0
180746,0
427028,0
216926,0
412294,1
385095,0
107341,0
247382,0
241016,0
127265,0
386098,0
301935,0
437653,1
192250,0
135882,1
193729,0
392515,0
344043,1
238992,0
436029,0
443896,0
297642,1
140597,0
256243,0
133322,0
438138,0
162817,0
202479,0
252258,0
317358,0
289700,0
404758,0
162036,0
425642,0
158210,1
310275,0
268479,0
384551,0
362930,0
165431,0
418108,0
189543,0
330053,0
292777,0
351770,0
179825,0
451806,0
308321,0
239459,1
168461,1
310452,0
173463,0
269036,0
215693,0
420694,0
209194,0
163688,0
305583,0
159680,0
225183,0
448212,0
427448,0
171068,0
313090,0
133210,0
143675,0
287935,0
214972,0
163490,0
232182,0
437561,0
446420,0
403034,0
324367,0
145307,0
349547,0
146966,0
210192,0
426106,0
179273,0
183959,0
116514,0
323002,0
181004,0
266769,0
117026,1
346557,0
173589,0
257730,0
268758,0
138056,0
350685,0
211604,0
392705,0
263983,0
146769,0
326412,0
281174,0
302647,0
360094,0
180334,0
264310,0
271512,0
190699,0
239921,0
322805,0
228599,0
134990,0
283382,0
180966,0
174157,0
199023,0
282023,1
285580,0
179144,0
307815,0
296372,0
364506,0
272196,0
368307,0
192059,0
244670,0
176762,0
104188,0
331951,0
446391,0
100104,0
378244,1
331865,0
442111,0
212007,0
262895,0
203203,0
269325,0
303365,0
339417,0
323513,0
320385,0
418963,0
226123,0
396535,1
435055,0
405658,0
296394,0
225703,1
208909,0
323261,0
357302,0
380007,0
290327,0
319299,0
173991,0
405864,0
247743,0
298185,0
357970,0
310337,0
179903,0
118909,0
159438,0
187605,0
178330,0
396443,0
336895,0
113060,0
366942,0
125451,0
359275,0
405429,0
357140,0
152360,0
400807,0
204261,0
167306,0
282614,0
204462,1
139519,0
334558,0
198882,0
138732,0
116592,0
122058,0
331548,0
428062,0
141541,0
122172,0
416179,0
205820,0
231293,0
226524,0
427902,0
261752,0
343116,0
430662,0
209399,0
425367,0
165370,0
260066,0
235794,0
333175,0
146798,0
404976,0
137830,0
113344,0
126236,0
300325,0
327526,0
225028,0
366825,1
293048,0
126391,0
125094,0
447588,0
170850,0
100203,0
375206,0
238191,0
157128,0
358286,0
352640,0
450914,0
308477,1
182253,0
304300,0
452830,0
317326,0
189832,0
342429,0
373473,0
101668,0
202241,0
335990,0
352161,0
236763,0
373896,0
449632,0
143756,0
192260,1
317230,0
332919,1
140354,0
102390,0
158084,0
295156,0
276052,0
433612,0
114648,0
153191,1
335153,0
371233,0
367822,0
259527,0
117371,1
171683,0
208923,0
139735,0
208851,0
171831,0
137512,1
430411,0
331935,0
139799,0
434723,0
324451,0
223448,0
125965,0
312954,0
414808,0
122775,0
449029,0
421970,0
231673,0
234289,0
164514,0
155469,0
340050,0
266279,0
246590,0
455310,0
261250,0
401589,0
435134,0
443591,1
152850,0
435159,0
353697,0
203787,0
233701,0
447663,0
176309,0
111775,0
413520,0
247252,1
251158,0
264570,0
191577,0
426615,0
423630,0
197718,0
388105,0
290506,0
377174,0
455588,0
358353,0
294019,0
231399,0
149565,0
170888,0
266589,0
325198,1
209473,0
248367,0
365026,0
370436,0
117706,0
223969,0
263939,0
100394,0
403021,0
252796,0
122608,0
349188,0
385314,0
186512,0
301066,0
245875,0
187926,0
324670,0
381172,0
217832,0
148599,0
162871,0
119310,0
113521,0
382363,1
428784,0
105591,0
173518,0
383121,0
264732,0
313303,0
236539,0
379836,0
254364,0
235195,0
186234,0
339481,0
166388,0
294823,0
179470,0
111123,0
177211,0
416490,0
415605,0
425197,0
453368,0
192513,0
375595,0
172956,0
210468,0
398460,0
445738,0
261194,0
127697,0
229948,0
255601,0
297735,0
390546,0
254827,0
124264,0
321475,0
100078,0
280904,0
356532,0
223018,0
362560,0
443688,0
198610,0
388399,0
174889,0
104182,0
225859,0
266249,0
398318,0
386953,0
272788,0
429221,0
284347,0
421852,0
166295,0
428035,0
365797,0
138302,0
455673,0
324455,0
273128,0
161448,0
300483,1
217597,0
408636,0
170964,0
443407,0
116024,0
135676,1
255531,0
167711,0
452150,0
124494,0
388485,0
195815,0
127314,0
127093,0
265502,0
214032,0
355542,1
149114,0
313407,0
425922,0
249519,0
379434,0
282527,0
218249,0
428600,0
379952,0
423555,0
148435,0
320307,0
390430,0
311259,0
276439,0
446752,0
306539,0
234844,0
411322,0
113455,0
396479,0
319650,0
382333,0
109907,0
420188,0
260882,1
339211,0
328488,0
208731,0
445067,1
272339,0
148986,0
105771,0
273661,0
432001,0
412663,0
389109,0
363511,0
187683,0
378226,0
393666,0
375909,0
403293,0
443052,0
357075,0
102360,0
133696,0
314838,0
217139,0
329646,0
449384,0
140582,0
216884,0
107698,0
297531,0
275985,0
290833,0
115010,0
340753,0
378925,0
316117,0
270144,0
192398,0
104299,0
115995,0
326663,0
295570,0
397795,0
266687,0
382201,0
436500,0
213153,0
197584,0
107604,0
175796,0
367543,0
447423,0
107603,0
220193,0
371713,0
300568,0
110274,0
380301,0
403447,0
145629,0
209750,0
297812,0
434366,0
419394,0
234686,0
422287,0
283597,0
444977,0
279023,0
136045,0
